RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
52507801,1,5,1409604250
52507801,2,6,830039000
52507801,3,7,289750000
52507801,4,9,0
52507801,5,10,0
52510201,1,3,1408299000
52510201,2,6,829998000
52510201,3,7,289732250
52510201,4,9,0
52510201,5,10,0
52514600,1,5,1409639500
52514600,2,3,1408458250
52514600,3,6,830052250
52514600,4,7,289751000
52514600,5,9,0
52700301,1,2,27338978250
52700301,2,3,1408072250
52700301,3,6,829681250
52700301,4,7,289735250
52700301,5,9,0
52800560,1,5,1409603500
52800560,2,3,1408416500
52800560,3,6,830032750
52800560,4,7,289751000
52800560,5,9,0
52903301,1,2,27338912250
52903301,2,5,1408419250
52903301,3,7,289088500
52903301,4,9,0
52903301,5,10,0
53000401,1,5,1409584500
53000401,2,6,829977000
53000401,3,7,289731000
53000401,4,9,0
53000401,5,10,0
53001050,1,2,27338978250
53001050,2,3,1407322750
53001050,3,6,828960750
53001050,4,7,289393500
53001050,5,9,0
53001720,1,2,27338978250
53001720,2,5,1409564500
53001720,3,6,830036750
53001720,4,7,289731500
53001720,5,9,0
53001801,1,3,1408455250
53001801,2,6,830052250
53001801,3,7,289748500
53001801,4,9,0
53001801,5,10,0
53003301,1,3,1407566000
53003301,2,6,829371000
53003301,3,7,289501750
53003301,4,9,0
53003301,5,10,0
53018901,1,2,27338938000
53018901,2,3,1408412500
53018901,3,7,289740500
53018901,4,9,0
53018901,5,10,0
53100501,1,2,27338976750
53100501,2,6,829992000
53100501,3,7,289739750
53100501,4,9,0
53100501,5,10,0
53500601,1,2,27338978000
53500601,2,6,829655750
53500601,3,7,289617250
53500601,4,9,0
53500601,5,10,0
53501201,1,3,1408182250
53501201,2,6,829700500
53501201,3,7,289661000
53501201,4,9,0
53501201,5,10,0
53501401,1,2,27338283500
53501401,2,6,829807750
53501401,3,7,289673750
53501401,4,9,0
53501401,5,10,0
53501601,1,2,27337777000
53501601,2,5,1409640750
53501601,3,3,1408458250
53501601,4,6,830053250
53501601,5,7,289751000
53600400,1,5,1400363750
53600400,2,6,825760500
53600400,3,7,288913500
53600400,4,9,0
53600400,5,10,0
53601201,1,5,1409100500
53601201,2,6,829733750
53601201,3,7,289709250
53601201,4,9,0
53601201,5,10,0
53601701,1,5,1409505250
53601701,2,6,829938500
53601701,3,7,289736750
53601701,4,9,0
53601701,5,10,0
53602001,1,1,450200902800
53602001,2,2,27338978250
53602001,3,5,1409640750
53602001,4,3,1408458250
53602001,5,6,830053250
53603120,1,2,27338978250
53603120,2,3,1406321500
53603120,3,6,828473750
53603120,4,7,288995000
53603120,5,9,0
53605800,1,2,27337775500
53605800,2,6,827054500
53605800,3,7,288702750
53605800,4,9,0
53605800,5,10,0
53833801,1,3,1408107250
53833801,2,6,829771750
53833801,3,7,289666000
53833801,4,9,0
53833801,5,10,0
53900501,1,1,450200895400
53900501,2,2,27338978250
53900501,3,3,1408454250
53900501,4,6,830051250
53900501,5,9,0
54000520,1,3,1407451250
54000520,2,6,829216500
54000520,3,7,289417500
54000520,4,9,0
54000520,5,10,0
54000820,1,2,27338678750
54000820,2,6,828822500
54000820,3,7,289303750
54000820,4,9,0
54000820,5,10,0
54003501,1,3,1406573500
54003501,2,6,828895750
54003501,3,7,289410000
54003501,4,9,0
54003501,5,10,0
54017601,1,2,27338977750
54017601,2,6,830011500
54017601,3,7,289736250
54017601,4,9,0
54017601,5,10,0
54100301,1,2,27338978250
54100301,2,3,1408272750
54100301,3,6,829811500
54100301,4,7,289748250
54100301,5,9,0
54100401,1,2,27338978250
54100401,2,5,1409617500
54100401,3,6,830042250
54100401,4,7,289751000
54100401,5,9,0
54101101,1,2,27338978250
54101101,2,5,1409631500
54101101,3,3,1408456250
54101101,4,6,830053250
54101101,5,7,289751000
54500101,1,2,27338909500
54500101,2,6,829131000
54500101,3,7,289245250
54500101,4,9,0
54500101,5,10,0
54615801,1,2,27338953500
54615801,2,6,829722750
54615801,3,7,289697000
54615801,4,9,0
54615801,5,10,0
54800201,1,2,27338978000
54800201,2,3,1408452250
54800201,3,6,830051250
54800201,4,7,289751000
54800201,5,9,0
55300101,1,2,27338978250
55300101,2,3,1407943000
55300101,3,6,829307500
55300101,4,7,289714000
55300101,5,9,0
55300301,1,5,1409635750
55300301,2,3,1408451250
55300301,3,7,289750000
55300301,4,9,0
55300301,5,10,0
55316700,1,2,27338574000
55316700,2,3,1407773750
55316700,3,7,289476000
55316700,4,9,0
55316700,5,10,0
55325401,1,2,27338977000
55325401,2,3,1408059000
55325401,3,7,289518500
55325401,4,9,0
55325401,5,10,0
60100101,1,2,27338978250
60100101,2,5,1409633750
60100101,3,6,830046000
60100101,4,7,289751000
60100101,5,9,0
60100810,1,2,27338978250
60100810,2,3,1408387000
60100810,3,6,830009750
60100810,4,7,289748500
60100810,5,9,0
60102700,1,5,1406924000
60102700,2,6,828285250
60102700,3,7,289062500
60102700,4,9,0
60102700,5,10,0
60103101,1,5,1409608000
60103101,2,3,1408417000
60103101,3,7,289741500
60103101,4,9,0
60103101,5,10,0
60103401,1,2,27338975500
60103401,2,5,1409615750
60103401,3,7,289746250
60103401,4,9,0
60103401,5,10,0
60105001,1,5,1409181500
60105001,2,6,829774250
60105001,3,7,289616000
60105001,4,9,0
60105001,5,10,0
60105501,1,3,1407160000
60105501,2,6,829214250
60105501,3,7,289408000
60105501,4,9,0
60105501,5,10,0
60106101,1,2,27338973750
60106101,2,6,830002000
60106101,3,7,289748000
60106101,4,9,0
60106101,5,10,0
60106901,1,2,27338878750
60106901,2,6,830001750
60106901,3,7,289721500
60106901,4,9,0
60106901,5,10,0
60107801,1,2,27338976250
60107801,2,6,829739250
60107801,3,7,289591750
60107801,4,9,0
60107801,5,10,0
60107901,1,3,1407631250
60107901,2,6,829303750
60107901,3,7,289418750
60107901,4,9,0
60107901,5,10,0
60108701,1,5,1409626250
60108701,2,3,1408442750
60108701,3,6,830046500
60108701,4,7,289751000
60108701,5,9,0
60108901,1,5,1405861750
60108901,2,6,827252000
60108901,3,7,288481750
60108901,4,9,0
60108901,5,10,0
60109201,1,2,27338978250
60109201,2,5,1409476000
60109201,3,6,829831500
60109201,4,7,289697750
60109201,5,9,0
60109501,1,2,27338978250
60109501,2,3,1408450750
60109501,3,6,830044500
60109501,4,7,289751000
60109501,5,9,0
60110010,1,3,1408086250
60110010,2,6,829769500
60110010,3,7,289675000
60110010,4,9,0
60110010,5,10,0
60111001,1,2,27338978250
60111001,2,3,1408418250
60111001,3,6,830029750
60111001,4,7,289746750
60111001,5,9,0
60111160,1,5,1408903250
60111160,2,6,829616750
60111160,3,7,289646500
60111160,4,9,0
60111160,5,10,0
60111201,1,1,450200905300
60111201,2,2,27338978250
60111201,3,5,1409640750
60111201,4,3,1408458250
60111201,5,6,830053250
60111501,1,5,1409640750
60111501,2,3,1408455000
60111501,3,6,830042250
60111501,4,7,289751000
60111501,5,9,0
60111960,1,5,1406816000
60111960,2,6,828138250
60111960,3,7,289099250
60111960,4,9,0
60111960,5,10,0
60113590,1,2,27338564000
60113590,2,6,829718750
60113590,3,7,289697250
60113590,4,9,0
60113590,5,10,0
60115360,1,2,27338978250
60115360,2,5,1408566000
60115360,3,3,1406852500
60115360,4,7,289344500
60115360,5,9,0
60115960,1,3,1408143000
60115960,2,6,829730250
60115960,3,7,289670500
60115960,4,9,0
60115960,5,10,0
60116150,1,5,1409496750
60116150,2,6,829918250
60116150,3,7,289710500
60116150,4,9,0
60116150,5,10,0
60116360,1,5,1409597000
60116360,2,3,1408405250
60116360,3,7,289715500
60116360,4,9,0
60116360,5,10,0
60136500,1,2,27338978250
60136500,2,3,1408439500
60136500,3,6,830027000
60136500,4,7,289733000
60136500,5,9,0
60165401,1,5,1409640750
60165401,2,3,1408456250
60165401,3,6,829992000
60165401,4,7,289751000
60165401,5,9,0
60165701,1,5,1409632750
60165701,2,3,1408432250
60165701,3,6,830042000
60165701,4,7,289751000
60165701,5,9,0
60201001,1,5,1408299500
60201001,2,6,828935250
60201001,3,7,289548000
60201001,4,9,0
60201001,5,10,0
60202901,1,2,27338978250
60202901,2,5,1409271500
60202901,3,6,829932750
60202901,4,7,289715500
60202901,5,9,0
60203201,1,1,450200902800
60203201,2,2,27338978250
60203201,3,5,1409640750
60203201,4,3,1408458250
60203201,5,6,830053250
60204601,1,5,1408150500
60204601,2,6,829501250
60204601,3,7,289687000
60204601,4,9,0
60204601,5,10,0
60204860,1,2,27331642500
60204860,2,6,824949500
60204860,3,7,288201000
60204860,4,9,0
60204860,5,10,0
60205230,1,2,27338978250
60205230,2,5,1409000750
60205230,3,6,829726500
60205230,4,7,289585750
60205230,5,9,0
60205930,1,2,27338978250
60205930,2,5,1407425000
60205930,3,6,829002500
60205930,4,7,289407250
60205930,5,9,0
60206520,1,2,27336320000
60206520,2,6,827977000
60206520,3,7,289157250
60206520,4,9,0
60206520,5,10,0
60206660,1,2,27338971500
60206660,2,6,829645500
60206660,3,7,289498750
60206660,4,9,0
60206660,5,10,0
60206720,1,5,1408237750
60206720,2,6,828426750
60206720,3,7,289247750
60206720,4,9,0
60206720,5,10,0
60206760,1,2,27338978250
60206760,2,5,1409451250
60206760,3,6,829929750
60206760,4,7,289661750
60206760,5,9,0
60206860,1,2,27338978250
60206860,2,5,1407203250
60206860,3,6,828271250
60206860,4,7,289524750
60206860,5,9,0
60207501,1,2,27338906250
60207501,2,6,830017000
60207501,3,7,289727750
60207501,4,9,0
60207501,5,10,0
60207801,1,5,1408661000
60207801,2,6,829105000
60207801,3,7,289309750
60207801,4,9,0
60207801,5,10,0
60218901,1,5,1408731000
60218901,2,6,829430250
60218901,3,7,289595000
60218901,4,9,0
60218901,5,10,0
60300201,1,2,27338726250
60300201,2,6,829699000
60300201,3,7,289652250
60300201,4,9,0
60300201,5,10,0
60301201,1,5,1409443750
60301201,2,6,829965250
60301201,3,7,289689750
60301201,4,9,0
60301201,5,10,0
60301601,1,2,27338978250
60301601,2,5,1404882250
60301601,3,6,827075250
60301601,4,7,288894500
60301601,5,9,0
60301901,1,5,1407913750
60301901,2,6,829291250
60301901,3,7,289626000
60301901,4,9,0
60301901,5,10,0
60302401,1,2,27338978250
60302401,2,5,1408727500
60302401,3,6,829628000
60302401,4,7,289681500
60302401,5,9,0
60302501,1,2,27338978250
60302501,2,5,1409115000
60302501,3,6,829823250
60302501,4,7,289703000
60302501,5,9,0
60400320,1,5,1402574750
60400320,2,6,826125000
60400320,3,7,288358750
60400320,4,9,0
60400320,5,10,0
60401220,1,2,27338976750
60401220,2,6,829894000
60401220,3,7,289726500
60401220,4,9,0
60401220,5,10,0
60402201,1,2,27338978250
60402201,2,5,1408703250
60402201,3,6,829624500
60402201,4,7,289661750
60402201,5,9,0
60407301,1,2,27338978250
60407301,2,5,1409603000
60407301,3,6,830012000
60407301,4,7,289748500
60407301,5,9,0
60407501,1,2,27338974250
60407501,2,6,829878250
60407501,3,7,289704250
60407501,4,9,0
60407501,5,10,0
60416701,1,2,27338977250
60416701,2,6,828468250
60416701,3,7,289259750
60416701,4,9,0
60416701,5,10,0
60418901,1,3,1408038250
60418901,2,6,829688750
60418901,3,7,289664000
60418901,4,9,0
60418901,5,10,0
60500001,1,5,1409639250
60500001,2,3,1408457750
60500001,3,6,830053250
60500001,4,7,289751000
60500001,5,9,0
60500101,1,3,1408399000
60500101,2,6,830004500
60500101,3,7,289737500
60500101,4,9,0
60500101,5,10,0
60500201,1,2,27338973750
60500201,2,5,1409613250
60500201,3,6,830018750
60500201,4,7,289751000
60500201,5,9,0
60500301,1,2,27338978250
60500301,2,5,1409640750
60500301,3,3,1408458250
60500301,4,6,830052250
60500301,5,7,289751000
60500401,1,1,450200366700
60500401,2,2,27338978250
60500401,3,5,1409640750
60500401,4,3,1408458250
60500401,5,6,830053250
60500501,1,5,1409634000
60500501,2,3,1408458250
60500501,3,6,830052250
60500501,4,7,289749500
60500501,5,9,0
60500701,1,2,27338978250
60500701,2,5,1409639750
60500701,3,3,1408457500
60500701,4,6,830053250
60500701,5,7,289750000
60500801,1,5,1409637750
60500801,2,3,1408458250
60500801,3,6,830046250
60500801,4,7,289751000
60500801,5,9,0
60500901,1,2,27338488500
60500901,2,5,1409640750
60500901,3,3,1408458250
60500901,4,6,830053250
60500901,5,7,289751000
60501001,1,1,450200453800
60501001,2,2,27338978250
60501001,3,5,1409640750
60501001,4,3,1408458250
60501001,5,6,830053250
60600201,1,2,27338952750
60600201,2,6,829977000
60600201,3,7,289736500
60600201,4,9,0
60600201,5,10,0
60600360,1,2,27338954750
60600360,2,5,1409508000
60600360,3,6,829964500
60600360,4,7,289751000
60600360,5,9,0
60600501,1,2,27338549500
60600501,2,6,829664250
60600501,3,7,289659750
60600501,4,9,0
60600501,5,10,0
60600701,1,2,27338971750
60600701,2,6,830026250
60600701,3,7,289742750
60600701,4,9,0
60600701,5,10,0
60602301,1,5,1407000000
60602301,2,6,828737750
60602301,3,7,289314500
60602301,4,9,0
60602301,5,10,0
60701300,1,5,1407635000
60701300,2,6,828352500
60701300,3,7,289218750
60701300,4,9,0
60701300,5,10,0
60701701,1,3,1407258500
60701701,2,6,828560000
60701701,3,7,289467500
60701701,4,9,0
60701701,5,10,0
60703001,1,2,27338978250
60703001,2,5,1409566750
60703001,3,6,829939250
60703001,4,7,289751000
60703001,5,9,0
60705201,1,2,27338889250
60705201,2,6,829823250
60705201,3,7,289702000
60705201,4,9,0
60705201,5,10,0
60705901,1,2,27338978250
60705901,2,5,1409632250
60705901,3,3,1408428000
60705901,4,7,289751000
60705901,5,9,0
60706030,1,5,1409351250
60706030,2,6,829805500
60706030,3,7,289690500
60706030,4,9,0
60706030,5,10,0
60706101,1,2,27338863250
60706101,2,5,1408192750
60706101,3,7,289282000
60706101,4,9,0
60706101,5,10,0
60706401,1,5,1409510250
60706401,2,6,829963500
60706401,3,7,289668000
60706401,4,9,0
60706401,5,10,0
60708301,1,5,1409581000
60708301,2,6,830012500
60708301,3,7,289740500
60708301,4,9,0
60708301,5,10,0
60709601,1,2,27338969250
60709601,2,5,1409608750
60709601,3,6,830011250
60709601,4,7,289751000
60709601,5,9,0
60709701,1,2,27338957500
60709701,2,3,1408400250
60709701,3,7,289732000
60709701,4,9,0
60709701,5,10,0
60710550,1,3,1406639500
60710550,2,6,829150750
60710550,3,7,289429000
60710550,4,9,0
60710550,5,10,0
60711701,1,2,27338821500
60711701,2,5,1409461500
60711701,3,7,289683250
60711701,4,9,0
60711701,5,10,0
60713001,1,3,1407674250
60713001,2,6,829364750
60713001,3,7,289570750
60713001,4,9,0
60713001,5,10,0
60715201,1,3,1407657250
60715201,2,6,829690000
60715201,3,7,289697000
60715201,4,9,0
60715201,5,10,0
60716601,1,2,27335960250
60716601,2,6,828062000
60716601,3,7,289090000
60716601,4,9,0
60716601,5,10,0
60719800,1,3,1407057250
60719800,2,6,829339500
60719800,3,7,289451000
60719800,4,9,0
60719800,5,10,0
60725201,1,3,1405794250
60725201,2,6,828088250
60725201,3,7,288722000
60725201,4,9,0
60725201,5,10,0
60726001,1,3,1407833500
60726001,2,6,829469750
60726001,3,7,289557250
60726001,4,9,0
60726001,5,10,0
60757801,1,5,1409133000
60757801,2,6,829549000
60757801,3,7,289623250
60757801,4,9,0
60757801,5,10,0
60757901,1,2,27338978250
60757901,2,5,1409553750
60757901,3,6,829933250
60757901,4,7,289662250
60757901,5,9,0
60758101,1,2,27338978250
60758101,2,5,1409606250
60758101,3,6,830034250
60758101,4,7,289751000
60758101,5,9,0
60758201,1,5,1409041500
60758201,2,6,829733750
60758201,3,7,289687500
60758201,4,9,0
60758201,5,10,0
60758301,1,5,1409562750
60758301,2,6,830019250
60758301,3,7,289744000
60758301,4,9,0
60758301,5,10,0
60758401,1,5,1409447750
60758401,2,6,829992250
60758401,3,7,289746000
60758401,4,9,0
60758401,5,10,0
60900301,1,2,27338978250
60900301,2,5,1408910250
60900301,3,6,829580750
60900301,4,7,289541000
60900301,5,9,0
60900401,1,2,27338978000
60900401,2,5,1409640750
60900401,3,3,1408458250
60900401,4,6,830053250
60900401,5,7,289751000
60900501,1,5,1408496750
60900501,2,6,829405750
60900501,3,7,289448000
60900501,4,9,0
60900501,5,10,0
60900630,1,2,27338978250
60900630,2,5,1408101500
60900630,3,6,829156250
60900630,4,7,289559000
60900630,5,9,0
60900701,1,2,27338975750
60900701,2,3,1408452250
60900701,3,6,830031250
60900701,4,9,0
60900701,5,10,0
60904101,1,2,27338978250
60904101,2,5,1409637000
60904101,3,3,1408458250
60904101,4,6,830053250
60904101,5,7,289751000
60904701,1,2,27338978250
60904701,2,5,1409492500
60904701,3,6,829981500
60904701,4,7,289719500
60904701,5,9,0
60906501,1,2,27338831750
60906501,2,3,1407696750
60906501,3,7,289531750
60906501,4,9,0
60906501,5,10,0
60906701,1,2,27338978250
60906701,2,5,1409593750
60906701,3,6,830005000
60906701,4,7,289728000
60906701,5,9,0
60917301,1,2,27338978250
60917301,2,5,1409305000
60917301,3,6,829858250
60917301,4,7,289735250
60917301,5,9,0
61000230,1,2,27338977250
61000230,2,5,1409639000
61000230,3,3,1408456500
61000230,4,6,830053250
61000230,5,7,289750500
61000660,1,5,1409155000
61000660,2,6,829747000
61000660,3,7,289672000
61000660,4,9,0
61000660,5,10,0
61001001,1,2,27338978250
61001001,2,3,1407798750
61001001,3,6,829582750
61001001,4,7,289589500
61001001,5,9,0
61005801,1,2,27338904500
61005801,2,6,828448000
61005801,3,7,289274250
61005801,4,9,0
61005801,5,10,0
61017101,1,2,27338978250
61017101,2,5,1409618750
61017101,3,6,830046750
61017101,4,7,289751000
61017101,5,9,0
61105901,1,5,1408904750
61105901,2,6,829070000
61105901,3,7,289503250
61105901,4,9,0
61105901,5,10,0
61116701,1,5,1408411250
61116701,2,6,828501750
61116701,3,7,289569750
61116701,4,9,0
61116701,5,10,0
61200101,1,5,1408828750
61200101,2,6,829858750
61200101,3,7,289643250
61200101,4,9,0
61200101,5,10,0
61400140,1,2,27338978250
61400140,2,3,1407746000
61400140,3,6,829244000
61400140,4,7,289630750
61400140,5,9,0
61403501,1,3,1405984000
61403501,2,6,828741250
61403501,3,7,289399250
61403501,4,9,0
61403501,5,10,0
61405440,1,5,1408176500
61405440,2,6,829036500
61405440,3,7,289463250
61405440,4,9,0
61405440,5,10,0
61406900,1,2,27338928750
61406900,2,6,829806250
61406900,3,7,289691500
61406900,4,9,0
61406900,5,10,0
61409801,1,2,27338877000
61409801,2,6,829108000
61409801,3,7,289356250
61409801,4,9,0
61409801,5,10,0
61416100,1,5,1408747250
61416100,2,6,829228250
61416100,3,7,289563750
61416100,4,9,0
61416100,5,10,0
61416401,1,5,1408246000
61416401,2,6,829481500
61416401,3,7,289568000
61416401,4,9,0
61416401,5,10,0
61434600,1,2,27338977000
61434600,2,6,828987000
61434600,3,7,289454750
61434600,4,9,0
61434600,5,10,0
61434701,1,5,1409507000
61434701,2,6,829960250
61434701,3,7,289745500
61434701,4,9,0
61434701,5,10,0
61500601,1,5,1406234750
61500601,2,6,827213250
61500601,3,7,289504250
61500601,4,9,0
61500601,5,10,0
61500701,1,3,1406185750
61500701,2,6,828423500
61500701,3,7,289410250
61500701,4,9,0
61500701,5,10,0
61602001,1,3,1408432750
61602001,2,6,830044250
61602001,3,7,289750000
61602001,4,9,0
61602001,5,10,0
61604101,1,2,27338977750
61604101,2,6,829506750
61604101,3,7,289608500
61604101,4,9,0
61604101,5,10,0
61616100,1,5,1409507250
61616100,2,6,829974500
61616100,3,7,289733000
61616100,4,9,0
61616100,5,10,0
61617001,1,5,1409639250
61617001,2,3,1408425500
61617001,3,6,830049250
61617001,4,7,289751000
61617001,5,9,0
61617101,1,2,27338972750
61617101,2,3,1408453500
61617101,3,6,830050750
61617101,4,7,289751000
61617101,5,9,0
61700220,1,2,27338978250
61700220,2,5,1407731500
61700220,3,6,828897500
61700220,4,7,289398750
61700220,5,9,0
61700801,1,5,1409620250
61700801,2,3,1408452000
61700801,3,7,289738500
61700801,4,9,0
61700801,5,10,0
61700901,1,5,1409640750
61700901,2,3,1408458250
61700901,3,6,830047250
61700901,4,7,289747500
61700901,5,9,0
61800601,1,5,1409483750
61800601,2,3,1408356500
61800601,3,7,289699750
61800601,4,9,0
61800601,5,10,0
61801401,1,3,1407265250
61801401,2,6,829302500
61801401,3,7,289600500
61801401,4,9,0
61801401,5,10,0
61801650,1,2,27338880750
61801650,2,3,1408290000
61801650,3,7,289705500
61801650,4,9,0
61801650,5,10,0
61801801,1,5,1408806500
61801801,2,6,829478750
61801801,3,7,289554750
61801801,4,9,0
61801801,5,10,0
61900110,1,5,1407330250
61900110,2,6,828711750
61900110,3,7,289082750
61900110,4,9,0
61900110,5,10,0
61901301,1,5,1407796500
61901301,2,6,828276250
61901301,3,7,289396500
61901301,4,9,0
61901301,5,10,0
61901401,1,5,1409276000
61901401,2,3,1408093000
61901401,3,7,289634000
61901401,4,9,0
61901401,5,10,0
61915701,1,1,450194907300
61915701,2,2,27338978250
61915701,3,5,1409640750
61915701,4,3,1408458250
61915701,5,6,830053250
62201801,1,5,1408196000
62201801,2,6,829110250
62201801,3,7,289536000
62201801,4,9,0
62201801,5,10,0
62400001,1,1,450190373200
62400001,2,2,27338978250
62400001,3,5,1409640750
62400001,4,3,1408458250
62400001,5,6,830053250
62700001,1,2,27338978250
62700001,2,5,1409636750
62700001,3,3,1408458250
62700001,4,6,830053250
62700001,5,7,289751000
62700101,1,3,1408334500
62700101,2,6,829899500
62700101,3,7,289624750
62700101,4,9,0
62700101,5,10,0
62700201,1,5,1409563000
62700201,2,3,1408368000
62700201,3,7,289672500
62700201,4,9,0
62700201,5,10,0
62700301,1,1,450200899300
62700301,2,2,27338978250
62700301,3,5,1409640750
62700301,4,3,1408458250
62700301,5,6,830053250
62700401,1,2,27336081000
62700401,2,5,1409640750
62700401,3,3,1408458250
62700401,4,6,830053250
62700401,5,7,289751000
62700501,1,1,450200903800
62700501,2,2,27338978250
62700501,3,5,1409640750
62700501,4,3,1408458250
62700501,5,6,830053250
62700701,1,3,1408448750
62700701,2,6,830048000
62700701,3,7,289750500
62700701,4,9,0
62700701,5,10,0
62900201,1,2,27338978250
62900201,2,5,1409636750
62900201,3,6,830046250
62900201,4,7,289740750
62900201,5,9,0
64200101,1,5,1409612250
64200101,2,6,830037250
64200101,3,7,289738500
64200101,4,9,0
64200101,5,10,0
66116001,1,1,450196951500
66116001,2,2,27338978250
66116001,3,5,1409640750
66116001,4,3,1408458250
66116001,5,6,830053250
70100520,1,3,1408308750
70100520,2,6,829930500
70100520,3,7,289720250
70100520,4,9,0
70100520,5,10,0
70101220,1,2,27338978000
70101220,2,5,1409491000
70101220,3,7,289698000
70101220,4,9,0
70101220,5,10,0
70101510,1,2,27338977250
70101510,2,6,829761250
70101510,3,7,289577750
70101510,4,9,0
70101510,5,10,0
70102001,1,3,1408008000
70102001,2,6,829784750
70102001,3,7,289568750
70102001,4,9,0
70102001,5,10,0
70102101,1,2,27338926000
70102101,2,3,1408407250
70102101,3,7,289713250
70102101,4,9,0
70102101,5,10,0
70102301,1,2,27338482500
70102301,2,6,828790000
70102301,3,7,289278500
70102301,4,9,0
70102301,5,10,0
70102701,1,3,1408353000
70102701,2,6,829892000
70102701,3,7,289707000
70102701,4,9,0
70102701,5,10,0
70103601,1,2,27338978250
70103601,2,3,1408343250
70103601,3,6,829826250
70103601,4,7,289719000
70103601,5,9,0
70103701,1,3,1408061750
70103701,2,6,829737000
70103701,3,7,289606750
70103701,4,9,0
70103701,5,10,0
70103801,1,5,1409639750
70103801,2,3,1408457250
70103801,3,6,830046500
70103801,4,7,289751000
70103801,5,9,0
70104401,1,5,1409615000
70104401,2,3,1408423750
70104401,3,7,289731000
70104401,4,9,0
70104401,5,10,0
70104790,1,3,1407660750
70104790,2,6,829193250
70104790,3,7,289392250
70104790,4,9,0
70104790,5,10,0
70105200,1,2,27336276750
70105200,2,6,828766000
70105200,3,7,289212250
70105200,4,9,0
70105200,5,10,0
70105701,1,3,1408325750
70105701,2,6,829965500
70105701,3,7,289738500
70105701,4,9,0
70105701,5,10,0
70106101,1,2,27338977750
70106101,2,5,1409640750
70106101,3,3,1408458250
70106101,4,6,830053250
70106101,5,7,289751000
70106501,1,2,27338977750
70106501,2,6,830040750
70106501,3,7,289748000
70106501,4,9,0
70106501,5,10,0
70108560,1,3,1402203750
70108560,2,6,827664000
70108560,3,7,288869750
70108560,4,9,0
70108560,5,10,0
70109001,1,3,1408457250
70109001,2,6,830051500
70109001,3,7,289750000
70109001,4,9,0
70109001,5,10,0
70109601,1,2,27338829750
70109601,2,6,829210000
70109601,3,7,289038250
70109601,4,9,0
70109601,5,10,0
70110501,1,2,27338701000
70110501,2,5,1409640750
70110501,3,3,1408458250
70110501,4,6,830053250
70110501,5,7,289751000
70111401,1,3,1408455750
70111401,2,6,830048250
70111401,3,7,289748000
70111401,4,9,0
70111401,5,10,0
70111501,1,3,1408456250
70111501,2,6,830050750
70111501,3,7,289749000
70111501,4,9,0
70111501,5,10,0
70111601,1,3,1408146000
70111601,2,6,829560750
70111601,3,7,289586750
70111601,4,9,0
70111601,5,10,0
70111701,1,3,1407834000
70111701,2,6,829648750
70111701,3,7,289621750
70111701,4,9,0
70111701,5,10,0
70112101,1,5,1407709500
70112101,2,3,1406825750
70112101,3,7,288907250
70112101,4,9,0
70112101,5,10,0
70112301,1,2,27337191250
70112301,2,5,1409640750
70112301,3,3,1408458250
70112301,4,6,830053250
70112301,5,7,289751000
70113501,1,3,1408193000
70113501,2,6,829823750
70113501,3,7,289569750
70113501,4,9,0
70113501,5,10,0
70113701,1,2,27338977250
70113701,2,5,1409640750
70113701,3,3,1408458250
70113701,4,6,830053250
70113701,5,7,289751000
70116401,1,3,1408202750
70116401,2,6,829759000
70116401,3,7,289700750
70116401,4,9,0
70116401,5,10,0
70116901,1,2,27338829000
70116901,2,6,829719500
70116901,3,7,289701750
70116901,4,9,0
70116901,5,10,0
70119600,1,3,1408417250
70119600,2,6,830032000
70119600,3,7,289723500
70119600,4,9,0
70119600,5,10,0
70119901,1,3,1408002750
70119901,2,6,829420000
70119901,3,7,289740500
70119901,4,9,0
70119901,5,10,0
70120910,1,3,1407562000
70120910,2,6,829711500
70120910,3,7,289529750
70120910,4,9,0
70120910,5,10,0
70125501,1,5,1409640250
70125501,2,3,1408457750
70125501,3,7,289750500
70125501,4,9,0
70125501,5,10,0
70126901,1,5,1409616750
70126901,2,3,1408425250
70126901,3,6,830053250
70126901,4,7,289751000
70126901,5,9,0
70127301,1,3,1408148250
70127301,2,6,829826750
70127301,3,7,289702250
70127301,4,9,0
70127301,5,10,0
70131200,1,5,1404313500
70131200,2,6,827587500
70131200,3,7,288692750
70131200,4,9,0
70131200,5,10,0
70132520,1,2,27338908250
70132520,2,3,1408363250
70132520,3,6,830052250
70132520,4,7,289751000
70132520,5,9,0
70132830,1,3,1407860500
70132830,2,6,829739750
70132830,3,7,289621500
70132830,4,9,0
70132830,5,10,0
70135010,1,5,1409639750
70135010,2,3,1408457750
70135010,3,6,830052750
70135010,4,7,289751000
70135010,5,9,0
70137001,1,3,1408227750
70137001,2,6,829573750
70137001,3,7,289553750
70137001,4,9,0
70137001,5,10,0
70137301,1,3,1408272000
70137301,2,6,829865750
70137301,3,7,289673000
70137301,4,9,0
70137301,5,10,0
70137801,1,3,1408444250
70137801,2,6,830046000
70137801,3,7,289750000
70137801,4,9,0
70137801,5,10,0
70138230,1,3,1406839250
70138230,2,6,828271250
70138230,3,7,288940000
70138230,4,9,0
70138230,5,10,0
70139301,1,2,27338521250
70139301,2,6,829411000
70139301,3,7,289417250
70139301,4,9,0
70139301,5,10,0
70139500,1,5,1409590250
